transaction_id,customer_id,timestamp,amount,merchant,category,location_lat,location_lon,card_present,is_fraud,fraud_score,status
TX-100996,CUST-10370,2026-04-06T12:59:13.658683,64.32,BestBuy,Retail,37.78555,-122.49848,1,0,0.0974,Approved
TX-100997,CUST-10128,2026-06-13T18:43:39.658683,5.68,Target,Retail,37.75335,-122.35938,1,0,0.0754,Approved
TX-100998,CUST-10560,2026-04-10T14:46:03.658683,77.01,Amazon,Retail,37.68419,-122.51462,1,0,0.0738,Approved
TX-100999,CUST-10364,2026-05-21T18:47:48.658683,16.77,Target,Retail,37.87258,-122.53287,1,0,0.0801,Approved
TX-101000,CUST-10658,2026-04-05T18:51:49.658683,159.34,Comcast,Utilities,37.83485,-122.47581,0,0,0.008,Approved
TX-101001,CUST-10150,2026-06-18T04:42:09.658683,438.58,Delta Air Lines,Travel,37.82131,-122.43369,0,0,0.2289,Approved
TX-101002,CUST-10512,2026-06-13T06:08:11.658683,167.34,WasteManagement,Utilities,37.75467,-122.32189,0,0,0.042,Approved
TX-101003,CUST-10023,2026-04-21T04:25:00.658683,34.94,Coinbase,Financial,37.7716,-122.47383,0,0,0.2317,Approved
TX-101004,CUST-10044,2026-06-14T02:50:32.658683,43.07,Walmart,Retail,37.841,-122.34817,1,0,0.2302,Approved
TX-101005,CUST-10190,2026-04-07T11:22:54.658683,28.88,Amazon,Retail,37.80876,-122.45403,1,0,0.0424,Approved
TX-101006,CUST-10843,2026-04-09T18:52:19.658683,127.01,StateFarm,Utilities,37.72408,-122.40939,0,0,0.0987,Approved
TX-101007,CUST-10207,2026-04-06T04:05:21.658683,49.29,Walmart,Retail,37.84163,-122.43206,1,0,0.2458,Approved
TX-101008,CUST-10082,2026-03-30T02:55:01.658683,9.18,Target,Retail,37.7121,-122.40915,1,0,0.1617,Approved
TX-101009,CUST-10109,2026-06-07T13:13:55.658683,18.81,Ticketmaster,Entertainment,37.66323,-122.39124,1,0,0.0555,Approved
TX-101010,CUST-10046,2026-06-20T20:40:09.658683,8.25,Netflix,Entertainment,37.65674,-122.25716,1,0,0.0761,Approved
TX-101011,CUST-10962,2026-06-07T21:53:38.658683,111.89,HomeDepot,Retail,37.71105,-122.45718,1,0,0.0285,Approved
TX-101012,CUST-10651,2026-04-27T21:10:00.658683,138.52,Expedia,Travel,37.70471,-122.49413,0,0,0.0958,Approved
TX-101013,CUST-10348,2026-04-12T01:19:48.658683,3.01,HomeDepot,Retail,37.7833,-122.38701,1,0,0.2176,Approved
TX-101014,CUST-10857,2026-05-11T18:25:15.658683,457.53,Delta Air Lines,Travel,37.83288,-122.52572,0,0,0.0468,Approved
TX-101015,CUST-10968,2026-03-29T15:23:53.658683,334.99,Marriott,Travel,37.64633,-122.33365,0,0,0.0835,Approved
TX-101016,CUST-10132,2026-06-20T07:49:41.658683,146.22,WasteManagement,Utilities,37.72304,-122.27415,0,0,0.0775,Approved
TX-101017,CUST-10548,2026-06-16T06:51:37.658683,22.98,Target,Retail,37.90657,-122.2754,1,0,0.09,Approved
TX-101018,CUST-10007,2026-05-19T02:00:47.658683,1219.69,Marriott,Travel,86.74745,-81.2774,1,1,1.0,Declined
TX-101019,CUST-10263,2026-04-14T19:45:15.658683,11.49,UberEats,Food,37.69181,-122.25553,1,0,0.0824,Approved
TX-101020,CUST-10400,2026-05-24T11:11:09.658683,20.94,Dominos,Food,37.67843,-122.45256,1,0,0.0472,Approved
TX-101021,CUST-10398,2026-04-02T09:48:55.658683,219.94,Verizon,Utilities,37.79448,-122.53469,0,0,0.0914,Approved
TX-101022,CUST-10373,2026-04-04T15:45:27.658683,37.94,McDonalds,Food,37.64095,-122.27698,1,0,0.0388,Approved
TX-101023,CUST-10004,2026-04-17T02:21:08.658683,506.69,Delta Air Lines,Travel,37.62818,-122.36127,0,0,0.5023,Approved
TX-101024,CUST-10264,2026-04-23T08:36:36.658683,174.0,PG&E,Utilities,37.90625,-122.28736,0,0,0.0866,Approved
TX-101025,CUST-10591,2026-06-18T00:17:12.658683,18.07,HomeDepot,Retail,37.86336,-122.54678,1,0,0.0107,Approved
TX-101026,CUST-10435,2026-06-14T00:12:32.658683,1022.05,Chase Transfer,Financial,37.65365,-122.32513,0,1,0.7,Declined
TX-101027,CUST-10731,2026-06-02T18:27:54.658683,42.43,Dominos,Food,37.7432,-122.50804,1,0,0.0863,Approved
TX-101028,CUST-10238,2026-04-05T01:08:51.658683,2474.32,Chase Transfer,Financial,37.87746,-122.53152,1,1,0.8655,Declined
TX-101029,CUST-10517,2026-06-11T09:44:18.658683,99.36,WasteManagement,Utilities,37.75203,-122.41627,0,0,0.0337,Approved
TX-101030,CUST-10762,2026-04-09T06:08:41.658683,2.94,Netflix,Entertainment,37.60881,-122.27327,1,0,0.0493,Approved
TX-101031,CUST-10826,2026-05-23T11:26:33.658683,24.68,Walmart,Retail,37.64826,-122.37199,1,0,0.026,Approved
TX-101032,CUST-10385,2026-06-08T23:55:31.658683,196.87,Comcast,Utilities,37.71754,-122.50397,0,0,0.0019,Approved
TX-101033,CUST-10302,2026-06-08T14:29:26.658683,5.21,Ticketmaster,Entertainment,37.93386,-122.47093,1,0,0.0423,Approved
TX-101034,CUST-10473,2026-04-30T17:46:54.658683,130.57,Delta Air Lines,Travel,37.72422,-122.51367,0,0,0.05,Approved
TX-101035,CUST-10125,2026-06-08T05:54:59.658683,31.79,Target,Retail,37.76432,-122.3649,1,0,0.0665,Approved
TX-101036,CUST-10062,2026-04-26T20:27:06.658683,12.38,BestBuy,Retail,37.72804,-122.48565,1,0,0.0442,Approved
TX-101037,CUST-10841,2026-05-14T20:00:35.658683,34.25,Target,Retail,37.80038,-122.28389,1,0,0.0162,Approved
TX-101038,CUST-10176,2026-06-01T12:05:31.658683,3.69,BestBuy,Retail,37.76482,-122.4132,0,0,0.0516,Approved
TX-101039,CUST-10307,2026-05-06T10:08:05.658683,11.47,Coinbase,Financial,37.80011,-122.51132,0,0,0.0892,Approved
TX-101040,CUST-10699,2026-04-02T12:51:19.658683,21.39,BestBuy,Retail,37.92378,-122.35768,1,0,0.0548,Approved
TX-101041,CUST-10942,2026-06-02T02:57:08.658683,364.51,Marriott,Travel,37.76001,-122.36344,0,0,0.2222,Approved
TX-101042,CUST-10855,2026-05-05T10:24:28.658683,358.51,Delta Air Lines,Travel,37.8203,-122.29532,0,0,0.0936,Approved
TX-101043,CUST-10402,2026-04-13T02:18:04.658683,5.24,McDonalds,Food,37.75238,-122.53624,1,0,0.2288,Approved
TX-101044,CUST-10703,2026-06-09T22:14:17.658683,41.19,Subway,Food,37.87604,-122.30572,1,0,0.0596,Approved
TX-101045,CUST-10460,2026-06-10T08:44:39.658683,2243.72,ATM Cash Out,Financial,37.72576,-122.53461,0,1,0.75,Declined
TX-101046,CUST-10902,2026-04-29T09:31:46.658683,452.23,Airbnb,Travel,37.7941,-122.53636,0,0,0.0028,Approved
TX-101047,CUST-10851,2026-04-10T06:15:17.658683,2.62,Steam,Entertainment,37.91597,-122.27828,1,0,0.075,Approved
TX-101048,CUST-10133,2026-04-13T11:22:58.658683,173.61,Uber,Travel,37.71529,-122.28826,0,0,0.0103,Approved
TX-101049,CUST-10779,2026-06-15T13:41:22.658683,2.54,BestBuy,Retail,37.86831,-122.58219,0,0,0.0492,Approved
TX-101050,CUST-10433,2026-04-11T06:36:35.658683,53.93,Target,Retail,37.71554,-122.28779,1,0,0.0552,Approved
TX-101051,CUST-10590,2026-05-02T08:40:52.658683,13.29,Starbucks,Food,37.884,-122.38497,1,0,0.0856,Approved
TX-101052,CUST-10183,2026-06-07T11:41:29.658683,71.95,Walmart,Retail,37.67907,-122.41746,0,0,0.0096,Approved
TX-101053,CUST-10911,2026-04-22T01:18:43.658683,42.08,BestBuy,Retail,37.74535,-122.36624,1,0,0.1571,Approved
TX-101054,CUST-10475,2026-06-24T10:48:14.658683,88.8,Comcast,Utilities,37.88114,-122.56056,0,0,0.0887,Approved
TX-101055,CUST-10040,2026-03-30T03:59:57.658683,217.03,Comcast,Utilities,37.73854,-122.35776,0,0,0.1684,Approved
TX-101056,CUST-10938,2026-04-17T17:00:42.658683,38.44,HomeDepot,Retail,37.67837,-122.56035,0,0,0.0783,Approved
TX-101057,CUST-10443,2026-03-27T11:45:34.658683,14.85,Brokerage,Financial,37.87985,-122.32338,0,0,0.0398,Approved
TX-101058,CUST-10951,2026-04-11T03:29:07.658683,18.34,Amazon,Retail,37.73648,-122.54467,1,0,0.1825,Approved
TX-101059,CUST-10715,2026-04-17T19:19:03.658683,26.64,Subway,Food,37.65797,-122.55865,1,0,0.0087,Approved
TX-101060,CUST-10916,2026-04-17T13:07:29.658683,22.17,Dominos,Food,37.78606,-122.47156,1,0,0.0125,Approved
TX-101061,CUST-10440,2026-05-04T08:04:02.658683,105.51,Ticketmaster,Entertainment,37.653,-122.45618,1,0,0.0166,Approved
TX-101062,CUST-10659,2026-05-23T01:44:29.658683,38.55,Walmart,Retail,37.85115,-122.48808,1,0,0.1953,Approved
TX-101063,CUST-10000,2026-05-08T04:36:46.658683,35.14,Subway,Food,37.66294,-122.47985,1,0,0.2346,Approved
TX-101064,CUST-10022,2026-03-27T23:10:39.658683,15.68,HomeDepot,Retail,37.83856,-122.3722,0,0,0.0172,Approved
TX-101065,CUST-10047,2026-06-22T18:05:22.658683,35.45,Amazon,Retail,37.90511,-122.36617,0,0,0.062,Approved
TX-101066,CUST-10286,2026-06-23T16:48:43.658683,8.82,HomeDepot,Retail,37.93631,-122.5121,1,0,0.0192,Approved
TX-101067,CUST-10211,2026-04-19T17:29:00.658683,4.93,Walmart,Retail,37.81634,-122.50266,1,0,0.0805,Approved
TX-101068,CUST-10352,2026-04-06T23:52:00.658683,106.74,Comcast,Utilities,37.77051,-122.42864,0,0,0.0796,Approved
TX-101069,CUST-10699,2026-06-18T00:22:20.658683,162.05,PG&E,Utilities,37.90623,-122.34383,0,0,0.0695,Approved
TX-101070,CUST-10213,2026-04-14T16:28:36.658683,28.68,McDonalds,Food,37.80309,-122.44008,1,0,0.0132,Approved
TX-101071,CUST-10831,2026-05-20T18:19:36.658683,38.27,UberEats,Food,37.8971,-122.46719,1,0,0.0789,Approved
TX-101072,CUST-10770,2026-06-20T09:11:58.658683,3.08,Walmart,Retail,37.84519,-122.47272,1,0,0.0313,Approved
TX-101073,CUST-10895,2026-04-08T23:20:39.658683,12.92,Subway,Food,37.89203,-122.43953,1,0,0.0481,Approved
TX-101074,CUST-10316,2026-04-11T12:17:30.658683,15.73,UberEats,Food,37.6762,-122.45884,1,0,0.0093,Approved
TX-101075,CUST-10208,2026-05-26T09:01:07.658683,129.1,Verizon,Utilities,37.83157,-122.35432,0,0,0.0076,Approved
TX-101076,CUST-10234,2026-04-18T12:13:04.658683,14.13,Target,Retail,37.62472,-122.45086,1,0,0.0473,Approved
TX-101077,CUST-10154,2026-05-27T02:18:40.658683,33.05,Subway,Food,37.89819,-122.45682,1,0,0.239,Approved
TX-101078,CUST-10435,2026-03-29T12:58:24.658683,1343.17,Delta Air Lines,Travel,67.12072,-76.83678,1,1,1.0,Declined
TX-101079,CUST-10170,2026-04-30T07:49:53.658683,76.87,Netflix,Entertainment,37.80632,-122.39771,1,0,0.0318,Approved
TX-101080,CUST-10277,2026-04-05T17:12:51.658683,40.58,Walmart,Retail,37.83079,-122.35913,1,0,0.0517,Approved
TX-101081,CUST-10452,2026-05-10T17:32:18.658683,163.42,Expedia,Travel,37.65562,-122.54366,0,0,0.0692,Approved
TX-101082,CUST-10257,2026-04-05T01:02:07.658683,175.66,PG&E,Utilities,37.81044,-122.37445,0,0,0.2175,Approved
TX-101083,CUST-10717,2026-05-23T07:46:25.658683,204.33,Comcast,Utilities,37.94062,-122.38006,0,0,0.0483,Approved
TX-101084,CUST-10042,2026-06-15T12:15:02.658683,478.78,Marriott,Travel,37.74158,-122.41776,0,0,0.0589,Approved
TX-101085,CUST-10571,2026-04-30T17:28:04.658683,333.63,Delta Air Lines,Travel,37.86291,-122.29554,0,0,0.0543,Approved
TX-101086,CUST-10296,2026-04-01T12:55:47.658683,25.76,ATM Cash Out,Financial,37.77569,-122.34617,0,0,0.0784,Approved
TX-101087,CUST-10752,2026-06-15T12:18:53.658683,33.42,McDonalds,Food,37.85392,-122.31902,1,0,0.0478,Approved
TX-101088,CUST-10414,2026-06-06T18:51:52.658683,120.24,Netflix,Entertainment,37.76145,-122.38952,1,0,0.0585,Approved
TX-101089,CUST-10172,2026-06-18T16:33:38.658683,8.59,Walmart,Retail,37.80157,-122.54596,0,0,0.0586,Approved
TX-101090,CUST-10172,2026-04-13T19:04:58.658683,34.17,McDonalds,Food,37.77634,-122.54184,1,0,0.0664,Approved
TX-101091,CUST-10650,2026-05-09T09:26:39.658683,225.98,Airbnb,Travel,37.72534,-122.26679,0,0,0.018,Approved
TX-101092,CUST-10013,2026-06-11T22:58:34.658683,25.4,Walmart,Retail,37.62605,-122.54639,0,0,0.0175,Approved
TX-101093,CUST-10011,2026-06-03T03:30:20.658683,19.97,AMC,Entertainment,37.65841,-122.35821,1,0,0.1943,Approved
TX-101094,CUST-10137,2026-04-21T10:29:20.658683,126.31,Delta Air Lines,Travel,37.71403,-122.31408,0,0,0.0581,Approved
TX-101095,CUST-10440,2026-05-12T07:19:49.658683,6.86,Amazon,Retail,37.62079,-122.46506,1,0,0.0075,Approved
TX-101096,CUST-10755,2026-04-17T07:03:36.658683,8.23,AMC,Entertainment,37.79881,-122.53708,1,0,0.0178,Approved
TX-101097,CUST-10164,2026-04-05T01:33:08.658683,7.16,BestBuy,Retail,37.63827,-122.3209,1,0,0.1547,Approved
TX-101098,CUST-10988,2026-04-09T21:52:28.658683,39.81,HomeDepot,Retail,37.61941,-122.29616,1,0,0.0111,Approved
TX-101099,CUST-10701,2026-05-11T23:50:41.658683,12.77,Netflix,Entertainment,37.72876,-122.50809,1,0,0.0218,Approved
TX-101100,CUST-10538,2026-03-27T23:23:46.658683,1818.66,ATM Cash Out,Financial,37.79825,-122.27588,1,1,0.7426,Declined
TX-101101,CUST-10150,2026-04-15T22:23:28.658683,72.93,Comcast,Utilities,37.84741,-122.41124,0,0,0.0643,Approved
TX-101102,CUST-10811,2026-06-04T03:42:21.658683,8.97,UberEats,Food,37.86288,-122.46056,1,0,0.1849,Approved
TX-101103,CUST-10921,2026-06-23T20:21:42.658683,181.7,Comcast,Utilities,37.72029,-122.30205,0,0,0.0388,Approved
TX-101104,CUST-10370,2026-06-21T19:12:03.658683,204.21,Marriott,Travel,37.76419,-122.50387,0,0,0.0251,Approved
TX-101105,CUST-10299,2026-06-14T11:15:31.658683,6.78,Amazon,Retail,37.74094,-122.40438,1,0,0.034,Approved
TX-101106,CUST-10523,2026-04-04T09:00:00.658683,16.99,Starbucks,Food,37.67769,-122.43166,1,0,0.0183,Approved
TX-101107,CUST-10903,2026-04-17T06:05:49.658683,37.5,HomeDepot,Retail,37.82701,-122.28499,1,0,0.0168,Approved
TX-101108,CUST-10275,2026-06-12T06:27:35.658683,31.77,Target,Retail,37.91775,-122.31964,0,0,0.0761,Approved
TX-101109,CUST-10011,2026-06-09T23:53:16.658683,6.18,Target,Retail,37.65777,-122.36103,1,0,0.0418,Approved
TX-101110,CUST-10581,2026-04-12T18:21:33.658683,44.3,BestBuy,Retail,37.87793,-122.37806,1,0,0.0012,Approved
TX-101111,CUST-10980,2026-04-18T00:36:27.658683,8.35,Target,Retail,37.70861,-122.39443,1,0,0.0944,Approved
TX-101112,CUST-10178,2026-04-18T17:39:46.658683,8.33,Target,Retail,37.75203,-122.28241,1,0,0.0582,Approved
TX-101113,CUST-10225,2026-04-21T09:29:47.658683,423.77,Delta Air Lines,Travel,37.75721,-122.44522,0,0,0.0411,Approved
TX-101114,CUST-10096,2026-05-15T00:30:59.658683,24.47,BestBuy,Retail,37.70942,-122.47381,1,0,0.0396,Approved
TX-101115,CUST-10384,2026-06-16T20:14:09.658683,23.69,BestBuy,Retail,37.72845,-122.37003,0,0,0.0414,Approved
TX-101116,CUST-10478,2026-06-08T06:39:41.658683,4.4,BestBuy,Retail,37.73847,-122.30004,1,0,0.0067,Approved
TX-101117,CUST-10674,2026-05-16T09:47:14.658683,54.48,Amazon,Retail,37.63637,-122.33398,1,0,0.006,Approved
TX-101118,CUST-10463,2026-05-21T23:31:59.658683,267.26,Uber,Travel,37.8102,-122.55641,0,0,0.0698,Approved
TX-101119,CUST-10665,2026-05-03T08:35:34.658683,672.34,Delta Air Lines,Travel,70.58447,-69.00596,1,1,1.0,Flagged
TX-101120,CUST-10722,2026-06-23T19:05:19.658683,56.9,Target,Retail,37.78362,-122.49334,1,0,0.0645,Approved
TX-101121,CUST-10681,2026-05-11T16:51:29.658683,79.89,BestBuy,Retail,37.88619,-122.43663,0,0,0.0183,Approved
TX-101122,CUST-10187,2026-06-23T10:38:53.658683,108.07,Marriott,Travel,37.80639,-122.35109,0,0,0.0512,Approved
TX-101123,CUST-10520,2026-04-27T22:11:32.658683,6.87,Dominos,Food,37.85529,-122.52149,1,0,0.0471,Approved
TX-101124,CUST-10210,2026-04-25T13:17:48.658683,38.91,McDonalds,Food,37.86871,-122.3883,1,0,0.0756,Approved
TX-101125,CUST-10409,2026-06-12T12:43:35.658683,22.01,Target,Retail,37.64696,-122.3436,1,0,0.0303,Approved
TX-101126,CUST-10141,2026-06-02T09:34:18.658683,4.28,Amazon,Retail,37.81842,-122.31965,1,0,0.07,Approved
TX-101127,CUST-10079,2026-06-01T06:21:59.658683,7.45,Dominos,Food,37.88165,-122.34066,1,0,0.007,Approved
TX-101128,CUST-10781,2026-05-12T01:09:40.658683,13.66,Amazon,Retail,37.92708,-122.41284,0,0,0.2009,Approved
TX-101129,CUST-10630,2026-06-14T05:41:36.658683,9.52,HomeDepot,Retail,37.62791,-122.57324,1,0,0.0702,Approved
TX-101130,CUST-10988,2026-06-09T23:39:52.658683,232.88,PG&E,Utilities,37.62515,-122.2891,0,0,0.0006,Approved
TX-101131,CUST-10433,2026-05-25T06:28:56.658683,56.04,Verizon,Utilities,37.72719,-122.28684,0,0,0.0718,Approved
TX-101132,CUST-10605,2026-06-20T19:51:17.658683,44.58,McDonalds,Food,37.89891,-122.5442,1,0,0.0602,Approved
TX-101133,CUST-10019,2026-06-10T05:25:32.658683,8.22,Target,Retail,37.87829,-122.52908,0,0,0.0599,Approved
TX-101134,CUST-10065,2026-05-08T14:43:34.658683,43.34,Subway,Food,37.64885,-122.44578,1,0,0.0272,Approved
TX-101135,CUST-10574,2026-05-29T22:11:51.658683,206.56,Verizon,Utilities,37.76429,-122.33456,0,0,0.0694,Approved
TX-101136,CUST-10841,2026-06-05T07:57:57.658683,49.63,Ticketmaster,Entertainment,37.79008,-122.27914,1,0,0.0927,Approved
TX-101137,CUST-10395,2026-05-30T08:59:50.658683,39.55,UberEats,Food,37.68705,-122.48879,1,0,0.0759,Approved
TX-101138,CUST-10943,2026-05-29T03:05:45.658683,18.38,BestBuy,Retail,37.82867,-122.31109,0,0,0.1642,Approved
TX-101139,CUST-10870,2026-04-27T20:57:32.658683,348.77,Marriott,Travel,75.87578,-76.10064,1,1,0.8131,Flagged
TX-101140,CUST-10043,2026-04-15T17:44:00.658683,420.31,Delta Air Lines,Travel,37.8251,-122.35377,0,0,0.0866,Approved
TX-101141,CUST-10879,2026-05-05T00:19:40.658683,12.69,Walmart,Retail,37.82544,-122.32498,1,0,0.0651,Approved
TX-101142,CUST-10788,2026-06-16T18:23:08.658683,30.33,Target,Retail,37.61042,-122.31124,1,0,0.0458,Approved
TX-101143,CUST-10528,2026-04-28T20:59:11.658683,8.55,Subway,Food,37.83928,-122.27088,1,0,0.0419,Approved
TX-101144,CUST-10002,2026-06-01T12:29:32.658683,529.29,Expedia,Travel,37.84781,-122.39276,0,0,0.3171,Approved
TX-101145,CUST-10483,2026-03-28T11:35:21.658683,220.05,Uber,Travel,37.77838,-122.41651,0,0,0.012,Approved
TX-101146,CUST-10058,2026-06-24T13:41:29.658683,13.73,McDonalds,Food,37.7764,-122.37196,1,0,0.0803,Approved
TX-101147,CUST-10390,2026-05-28T07:08:05.658683,41.0,McDonalds,Food,37.78797,-122.52403,0,0,0.0081,Approved
TX-101148,CUST-10011,2026-06-13T15:57:28.658683,49.53,Steam,Entertainment,37.66894,-122.37954,1,0,0.0658,Approved
TX-101149,CUST-10382,2026-03-28T18:36:22.658683,52.49,HomeDepot,Retail,37.65846,-122.55307,0,0,0.0364,Approved
TX-101150,CUST-10009,2026-05-21T07:14:56.658683,32.81,Target,Retail,37.82956,-122.33455,0,0,0.061,Approved
TX-101151,CUST-10664,2026-04-08T18:35:42.658683,47.35,Netflix,Entertainment,37.66506,-122.32283,1,0,0.0133,Approved
TX-101152,CUST-10783,2026-03-31T01:16:29.658683,101.17,Verizon,Utilities,37.63887,-122.53806,0,0,0.2254,Approved
TX-101153,CUST-10716,2026-06-11T15:38:42.658683,39.95,Dominos,Food,37.6544,-122.47407,0,0,0.0827,Approved
TX-101154,CUST-10278,2026-05-19T01:26:27.658683,140.35,WasteManagement,Utilities,37.82489,-122.36924,0,0,0.1998,Approved
TX-101155,CUST-10530,2026-05-05T21:18:21.658683,36.93,BestBuy,Retail,37.6542,-122.43589,1,0,0.0381,Approved
TX-101156,CUST-10826,2026-05-17T07:51:34.658683,390.74,Expedia,Travel,37.6514,-122.38047,0,0,0.0567,Approved
TX-101157,CUST-10496,2026-04-09T01:39:14.658683,55.19,Venmo,Financial,37.7865,-122.30022,0,0,0.2024,Approved
TX-101158,CUST-10188,2026-05-20T16:48:01.658683,53.36,BestBuy,Retail,37.861,-122.37256,1,0,0.0454,Approved
TX-101159,CUST-10953,2026-04-13T03:35:46.658683,40.59,Dominos,Food,37.6408,-122.38299,1,0,0.2101,Approved
TX-101160,CUST-10840,2026-06-11T18:47:49.658683,45.69,HomeDepot,Retail,37.90936,-122.52723,1,0,0.0735,Approved
TX-101161,CUST-10885,2026-05-15T22:50:13.658683,5.45,Brokerage,Financial,37.79109,-122.28592,0,0,0.0372,Approved
TX-101162,CUST-10799,2026-04-07T18:15:56.658683,573.76,Airbnb,Travel,37.9064,-122.39922,0,0,0.3807,Approved
TX-101163,CUST-10916,2026-04-05T06:12:41.658683,28.98,McDonalds,Food,37.7769,-122.45505,1,0,0.0155,Approved
TX-101164,CUST-10129,2026-03-27T09:38:17.658683,589.44,Delta Air Lines,Travel,37.80004,-122.37922,0,0,0.3698,Approved
TX-101165,CUST-10952,2026-06-05T07:15:40.658683,44.59,HomeDepot,Retail,37.67442,-122.51636,1,0,0.0661,Approved
TX-101166,CUST-10873,2026-06-05T22:54:08.658683,46.61,Target,Retail,37.71322,-122.50937,1,0,0.0517,Approved
TX-101167,CUST-10588,2026-06-22T11:08:02.658683,395.72,Uber,Travel,37.69706,-122.41705,0,0,0.054,Approved
TX-101168,CUST-10659,2026-04-24T19:41:13.658683,2.16,BestBuy,Retail,37.86368,-122.49761,1,0,0.0909,Approved
TX-101169,CUST-10337,2026-04-01T08:55:28.658683,42.3,McDonalds,Food,37.78262,-122.44452,1,0,0.0993,Approved
TX-101170,CUST-10438,2026-05-26T09:36:13.658683,42.51,Starbucks,Food,37.68989,-122.49843,1,0,0.094,Approved
TX-101171,CUST-10847,2026-05-28T23:42:08.658683,101.33,Netflix,Entertainment,37.87645,-122.41708,1,0,0.0879,Approved
TX-101172,CUST-10087,2026-04-19T20:34:26.658683,304.52,Airbnb,Travel,37.68462,-122.52674,0,0,0.0936,Approved
TX-101173,CUST-10440,2026-04-10T19:42:21.658683,16.62,Dominos,Food,37.64934,-122.43578,1,0,0.0847,Approved
TX-101174,CUST-10317,2026-05-13T14:52:38.658683,27.13,Target,Retail,37.68972,-122.35815,1,0,0.0657,Approved
TX-101175,CUST-10493,2026-06-17T12:57:49.658683,30.69,UberEats,Food,37.74636,-122.33261,1,0,0.0073,Approved
TX-101176,CUST-10993,2026-05-06T15:47:01.658683,39.84,Walmart,Retail,37.8383,-122.50862,1,0,0.0147,Approved
TX-101177,CUST-10341,2026-05-23T23:53:49.658683,88.68,WasteManagement,Utilities,37.68176,-122.29829,0,0,0.046,Approved
TX-101178,CUST-10194,2026-06-13T15:37:42.658683,37.79,Walmart,Retail,37.82439,-122.42416,0,0,0.055,Approved
TX-101179,CUST-10000,2026-05-07T20:13:51.658683,894.91,Delta Air Lines,Travel,80.88702,-69.89107,1,1,1.0,Flagged
TX-101180,CUST-10991,2026-05-06T02:57:23.658683,207.29,StateFarm,Utilities,37.81183,-122.54727,0,0,0.213,Approved
TX-101181,CUST-10940,2026-04-04T16:39:23.658683,28.72,UberEats,Food,37.89718,-122.26527,1,0,0.0078,Approved
TX-101182,CUST-10360,2026-03-30T13:38:57.658683,27.03,Target,Retail,37.69992,-122.39474,1,0,0.0344,Approved
TX-101183,CUST-10557,2026-04-27T03:14:03.658683,69.22,Netflix,Entertainment,37.73618,-122.32815,1,0,0.2301,Approved
TX-101184,CUST-10401,2026-05-24T10:44:56.658683,23.91,McDonalds,Food,37.63366,-122.3682,0,0,0.0051,Approved
TX-101185,CUST-10011,2026-06-04T13:39:47.658683,5.73,Starbucks,Food,37.64732,-122.38042,0,0,0.0761,Approved
TX-101186,CUST-10618,2026-04-10T11:57:38.658683,91.8,WasteManagement,Utilities,37.67396,-122.54653,0,0,0.0383,Approved
TX-101187,CUST-10787,2026-04-19T03:11:48.658683,3.76,Amazon,Retail,37.80017,-122.56248,0,0,0.2449,Approved
TX-101188,CUST-10643,2026-05-30T01:25:08.658683,10.95,Chase Transfer,Financial,37.88838,-122.32789,0,0,0.1822,Approved
TX-101189,CUST-10622,2026-06-22T11:30:42.658683,13.15,Starbucks,Food,37.63608,-122.35819,1,0,0.0237,Approved
TX-101190,CUST-10738,2026-04-01T08:39:03.658683,231.82,Uber,Travel,37.6475,-122.44254,0,0,0.0021,Approved
TX-101191,CUST-10929,2026-06-08T23:07:58.658683,29.2,Starbucks,Food,37.8765,-122.29129,1,0,0.0483,Approved
TX-101192,CUST-10992,2026-03-30T22:56:21.658683,12.61,Walmart,Retail,37.75301,-122.51926,1,0,0.0541,Approved
TX-101193,CUST-10740,2026-06-19T00:27:29.658683,232.09,Verizon,Utilities,37.61268,-122.39664,0,0,0.0811,Approved
TX-101194,CUST-10387,2026-05-18T02:54:25.658683,3.17,Target,Retail,37.76374,-122.56288,1,0,0.1899,Approved
